Tempo;Pressao;Temperatura
5614;0.12583;128.26
5615;0.12556;128.26
5616;0.12528;128.26
5617;0.125;128.26
5618;0.12472;128.26
5619;0.12444;128.26
5620;0.12416;128.26
5621;0.12387;128.26
5622;0.12358;128.26
5623;0.12328;128.26
5624;0.12298;128.26
5625;0.12267;128.26
5626;0.12236;128.26
5627;0.12205;128.26
5628;0.12173;128.26
5629;0.1214;128.26
5630;0.12107;128.26
5631;0.12074;128.26
5632;0.1204;128.26
5633;0.12006;128.26
5634;0.11971;128.26
5635;0.11936;128.25
5636;0.11901;128.25
5637;0.11866;128.25
5638;0.1183;128.25
5639;0.11794;128.25
5640;0.11758;128.25
5641;0.11722;128.25
5642;0.11685;128.25
5643;0.11648;128.25
5644;0.11612;128.25
5645;0.11575;128.25
5646;0.11538;128.25
5647;0.11501;128.25
5648;0.11463;128.25
5649;0.11426;128.25
5650;0.11389;128.25
5651;0.11352;128.25
5652;0.11314;128.25
5653;0.11277;128.25
5654;0.1124;128.25
5655;0.11203;128.25
5656;0.11166;128.25
5657;0.11129;128.25
5658;0.11092;128.25
5659;0.11055;128.25
5660;0.11019;128.25
5661;0.10983;128.25
5662;0.10946;128.24
5663;0.10911;128.24
5664;0.10875;128.24
5665;0.10839;128.24
5666;0.10804;128.24
5667;0.10769;128.24
5668;0.10735;128.24
5669;0.10701;128.24
5670;0.10667;128.24
5671;0.10633;128.24
5672;0.106;128.24
5673;0.10567;128.24
5674;0.10535;128.24
5675;0.10503;128.24
5676;0.10471;128.24
5677;0.1044;128.24
5678;0.10409;128.24
5679;0.10379;128.24
5680;0.1035;128.24
5681;0.1032;128.24
5682;0.10292;128.24
5683;0.10264;128.24
5684;0.10236;128.24
5685;0.10209;128.24
5686;0.10183;128.24
5687;0.10157;128.24
5688;0.10132;128.24
5689;0.10108;128.24
5690;0.10084;128.24
5691;0.10061;128.24
5692;0.10038;128.24
5693;0.10016;128.24
5694;0.099953;128.24
5695;0.099749;128.24
5696;0.099554;128.23
5697;0.099365;128.23
5698;0.099185;128.23
5699;0.099013;128.23
5700;0.098848;128.23
5701;0.098692;128.23
5702;0.098544;128.23
5703;0.098405;128.23
5704;0.098274;128.23
5705;0.098153;128.23
5706;0.09804;128.23
5707;0.097937;128.23
5708;0.097842;128.23
5709;0.097758;128.23
5710;0.097683;128.23
5711;0.097617;128.23
5712;0.097562;128.23
5713;0.097517;128.23
5714;0.097482;128.23
5715;0.097458;128.23
5716;0.097444;128.23
5717;0.097441;128.23
5718;0.097442;128.23
5719;0.097444;128.23
5720;0.097447;128.23
5721;0.097451;128.23
5722;0.097456;128.23
5723;0.097462;128.23
5724;0.097469;128.23
5725;0.097477;128.23
5726;0.097486;128.23
5727;0.097496;128.23
5728;0.097507;128.23
5729;0.09752;128.23
5730;0.097533;128.23
5731;0.097547;128.23
5732;0.097562;128.23
5733;0.097578;128.23
5734;0.097595;128.23
5735;0.097613;128.23
5736;0.097632;128.23
5737;0.097652;128.23
5738;0.097673;128.23
5739;0.097695;128.23
5740;0.097718;128.23
5741;0.097741;128.23
5742;0.097766;128.23
5743;0.097792;128.23
5744;0.097818;128.23
5745;0.097846;128.23
5746;0.097874;128.22
5747;0.097903;128.22
5748;0.097933;128.22
5749;0.097964;128.22
5750;0.097996;128.22
5751;0.098029;128.22
5752;0.098063;128.22
5753;0.098097;128.22
5754;0.098132;128.22
5755;0.098169;128.22
5756;0.098206;128.22
5757;0.098244;128.22
5758;0.098282;128.22
5759;0.098322;128.22
5760;0.098362;128.22
5761;0.098404;128.22
5762;0.098446;128.22
5763;0.098489;128.22
5764;0.098532;128.22
5765;0.098577;128.22
5766;0.098622;128.22
5767;0.098668;128.22
5768;0.098715;128.22
5769;0.098762;128.22
5770;0.098811;128.22
5771;0.09886;128.22
5772;0.09891;128.22
5773;0.098961;128.22
5774;0.099012;128.22
5775;0.099064;128.22
5776;0.099117;128.22
5777;0.099171;128.22
5778;0.099225;128.22
5779;0.09928;128.22
5780;0.099336;128.22
5781;0.099392;128.22
5782;0.09945;128.22
5783;0.099507;128.22
5784;0.099566;128.22
5785;0.099625;128.22
5786;0.099685;128.22
5787;0.099746;128.22
5788;0.099807;128.22
5789;0.099869;128.22
5790;0.099932;128.22
5791;0.099995;128.22
5792;0.10006;128.22
5793;0.10012;128.22
5794;0.10019;128.22
5795;0.10025;128.22
5796;0.10032;128.22
5797;0.10039;128.22
5798;0.10046;128.22
5799;0.10052;128.22
5800;0.10059;128.22
5801;0.10066;128.22
5802;0.10073;128.22
5803;0.1008;128.22
5804;0.10088;128.22
5805;0.10095;128.22
5806;0.10102;128.22
5807;0.10109;128.22
5808;0.10117;128.22
5809;0.10124;128.22
5810;0.10132;128.22
5811;0.10139;128.22
5812;0.10147;128.22
5813;0.10154;128.22
5814;0.10162;128.22
5815;0.1017;128.22
5816;0.10177;128.22
5817;0.10185;128.22
5818;0.10193;128.22
5819;0.10201;128.22
5820;0.10209;128.22
5821;0.10217;128.22
5822;0.10225;128.22
5823;0.10233;128.22
5824;0.10242;128.22
5825;0.1025;128.22
5826;0.10258;128.22
5827;0.10266;128.22
5828;0.10275;128.22
5829;0.10283;128.22
5830;0.10292;128.22
5831;0.103;128.22
5832;0.10309;128.22
5833;0.10317;128.22
5834;0.10326;128.22
5835;0.10335;128.22
5836;0.10343;128.22
5837;0.10352;128.22
5838;0.10361;128.22
5839;0.1037;128.23
5840;0.10378;128.23
5841;0.10387;128.23
5842;0.10396;128.23
5843;0.10405;128.23
5844;0.10414;128.23
5845;0.10423;128.23
5846;0.10432;128.23
5847;0.10441;128.23
5848;0.10451;128.23
5849;0.1046;128.23
5850;0.10469;128.23
5851;0.10478;128.23
5852;0.10488;128.23
5853;0.10497;128.23
5854;0.10506;128.23
5855;0.10516;128.23
5856;0.10525;128.23
5857;0.10534;128.23
5858;0.10544;128.23
5859;0.10553;128.23
5860;0.10563;128.23
5861;0.10572;128.23
5862;0.10582;128.23
5863;0.10591;128.23
5864;0.10601;128.23
5865;0.10611;128.23
5866;0.1062;128.23
5867;0.1063;128.23
5868;0.1064;128.23
5869;0.10649;128.23
5870;0.10659;128.24
5871;0.10669;128.24
5872;0.10679;128.24
5873;0.10688;128.24
5874;0.10698;128.24
5875;0.10708;128.24
5876;0.10718;128.24
5877;0.10728;128.24
5878;0.10737;128.24
5879;0.10747;128.24
5880;0.10757;128.24
5881;0.10767;128.24
5882;0.10777;128.24
5883;0.10787;128.24
5884;0.10797;128.24
5885;0.10807;128.24
5886;0.10817;128.24
5887;0.10827;128.24
5888;0.10837;128.24
5889;0.10847;128.24
5890;0.10857;128.24
5891;0.10867;128.24
5892;0.10877;128.25
5893;0.10887;128.25
5894;0.10897;128.25
5895;0.10907;128.25
5896;0.10917;128.25
5897;0.10927;128.25
5898;0.10937;128.25
5899;0.10947;128.25
5900;0.10957;128.25
5901;0.10967;128.25
5902;0.10977;128.25
5903;0.10987;128.25
5904;0.10997;128.25
5905;0.11007;128.25
5906;0.11017;128.25
5907;0.11027;128.25
5908;0.11037;128.25
5909;0.11047;128.25
5910;0.11058;128.26
5911;0.11068;128.26
5912;0.11078;128.26
5913;0.11088;128.26
5914;0.11098;128.26
5915;0.11108;128.26
5916;0.11117;128.26
5917;0.11127;128.26
5918;0.11137;128.26
5919;0.11147;128.26
5920;0.11157;128.26
5921;0.11167;128.26
5922;0.11177;128.26
5923;0.11187;128.26
5924;0.11197;128.26
5925;0.11207;128.26
5926;0.11217;128.27
5927;0.11226;128.27
5928;0.11236;128.27
5929;0.11246;128.27
5930;0.11256;128.27
5931;0.11266;128.27
5932;0.11275;128.27
5933;0.11285;128.27
5934;0.11295;128.27
5935;0.11304;128.27
5936;0.11314;128.27
5937;0.11324;128.27
5938;0.11333;128.27
5939;0.11343;128.27
5940;0.11352;128.27
5941;0.11362;128.28
5942;0.11371;128.28
5943;0.11381;128.28
5944;0.1139;128.28
5945;0.114;128.28
5946;0.11409;128.28
5947;0.11419;128.28
5948;0.11428;128.28
5949;0.11437;128.28
5950;0.11446;128.28
5951;0.11456;128.28
5952;0.11465;128.28
5953;0.11474;128.28
5954;0.11483;128.28
5955;0.11492;128.29
5956;0.11501;128.29
5957;0.1151;128.29
5958;0.11519;128.29
5959;0.11528;128.29
5960;0.11537;128.29
5961;0.11546;128.29
5962;0.11555;128.29
5963;0.11564;128.29
5964;0.11572;128.29
5965;0.11581;128.29
5966;0.1159;128.29
5967;0.11598;128.29
5968;0.11607;128.3
5969;0.11615;128.3
5970;0.11624;128.3
5971;0.11632;128.3
5972;0.11641;128.3
5973;0.11649;128.3
5974;0.11658;128.3
5975;0.11666;128.3
5976;0.11675;128.3
5977;0.11683;128.3
5978;0.11692;128.3
5979;0.117;128.3
5980;0.11709;128.31
5981;0.11717;128.31
5982;0.11725;128.31
5983;0.11734;128.31
5984;0.11742;128.31
5985;0.11751;128.31
5986;0.11759;128.31
5987;0.11768;128.31
5988;0.11776;128.31
5989;0.11785;128.31
5990;0.11793;128.31
5991;0.11801;128.31
5992;0.1181;128.32
5993;0.11818;128.32
5994;0.11827;128.32
5995;0.11835;128.32
5996;0.11844;128.32
5997;0.11852;128.32
5998;0.1186;128.32
5999;0.11869;128.32
6000;0.11877;128.32
6001;0.11886;128.32
6002;0.11894;128.32
6003;0.11903;128.32
6004;0.11911;128.33
6005;0.11919;128.33
6006;0.11928;128.33
6007;0.11936;128.33
6008;0.11945;128.33
6009;0.11953;128.33
6010;0.11962;128.33
6011;0.1197;128.33
6012;0.11978;128.33
6013;0.11987;128.33
6014;0.11995;128.33
6015;0.12004;128.34
6016;0.12012;128.34
6017;0.12021;128.34
6018;0.12029;128.34
6019;0.12037;128.34
6020;0.12046;128.34
6021;0.12054;128.34
6022;0.12063;128.34
6023;0.12071;128.34
6024;0.1208;128.34
6025;0.12088;128.34
6026;0.12096;128.34
6027;0.12105;128.35
6028;0.12113;128.35
6029;0.12122;128.35
6030;0.1213;128.35
6031;0.12139;128.35
6032;0.12147;128.35
6033;0.12156;128.35
6034;0.12164;128.35
6035;0.12172;128.35
6036;0.12181;128.35
6037;0.12189;128.35
6038;0.12198;128.36
6039;0.12206;128.36
6040;0.12215;128.36
6041;0.12223;128.36
6042;0.12232;128.36
6043;0.1224;128.36
6044;0.12249;128.36
6045;0.12257;128.36
6046;0.12266;128.36
6047;0.12274;128.36
6048;0.12283;128.36
6049;0.12291;128.37
6050;0.123;128.37
6051;0.12308;128.37
6052;0.12317;128.37
6053;0.12325;128.37
6054;0.12334;128.37
6055;0.12342;128.37
6056;0.12351;128.37
6057;0.12359;128.37
6058;0.12368;128.37
6059;0.12376;128.37
6060;0.12385;128.38
6061;0.12393;128.38
6062;0.12402;128.38
6063;0.1241;128.38
6064;0.12419;128.38
6065;0.12428;128.38
6066;0.12436;128.38
6067;0.12445;128.38
6068;0.12453;128.38
6069;0.12462;128.38
6070;0.1247;128.38
6071;0.12479;128.39
6072;0.12488;128.39
6073;0.12496;128.39
6074;0.12505;128.39
6075;0.12513;128.39
6076;0.12522;128.39
6077;0.12531;128.39
6078;0.12539;128.39
6079;0.12548;128.39
6080;0.12557;128.39
6081;0.12565;128.39
6082;0.12574;128.4
6083;0.12583;128.4
6084;0.12591;128.4
6085;0.126;128.4
6086;0.12609;128.4
6087;0.12617;128.4
6088;0.12626;128.4
6089;0.12635;128.4
6090;0.12643;128.4
6091;0.12652;128.4
6092;0.12661;128.4
6093;0.1267;128.41
6094;0.12678;128.41
6095;0.12687;128.41
6096;0.12696;128.41
6097;0.12705;128.41
6098;0.12713;128.41
6099;0.12722;128.41
6100;0.12731;128.41
6101;0.1274;128.41
6102;0.12748;128.41
6103;0.12757;128.41
6104;0.12766;128.42
6105;0.12775;128.42
6106;0.12784;128.42
6107;0.12793;128.42
6108;0.12801;128.42
6109;0.1281;128.42
6110;0.12819;128.42
6111;0.12828;128.42
6112;0.12837;128.42
6113;0.12846;128.42
6114;0.12855;128.42
6115;0.12864;128.43
6116;0.12872;128.43
6117;0.12881;128.43
6118;0.1289;128.43
6119;0.12899;128.43
6120;0.12908;128.43
6121;0.12917;128.43
6122;0.12926;128.43
6123;0.12935;128.43
6124;0.12944;128.43
6125;0.12953;128.43
6126;0.12962;128.43
6127;0.12971;128.44
6128;0.1298;128.44
6129;0.12989;128.44
6130;0.12998;128.44
6131;0.13007;128.44
6132;0.13016;128.44
6133;0.13026;128.44
6134;0.13035;128.44
6135;0.13044;128.44
6136;0.13053;128.44
6137;0.13062;128.44
6138;0.13071;128.45
6139;0.1308;128.45
6140;0.1309;128.45
6141;0.13099;128.45
6142;0.13108;128.45
6143;0.13117;128.45
6144;0.13126;128.45
6145;0.13136;128.45
6146;0.13145;128.45
6147;0.13154;128.45
6148;0.13163;128.45
6149;0.13173;128.45
6150;0.13182;128.46
6151;0.13191;128.46
6152;0.132;128.46
6153;0.1321;128.46
6154;0.13219;128.46
6155;0.13228;128.46
6156;0.13238;128.46
6157;0.13247;128.46
6158;0.13257;128.46
6159;0.13266;128.46
6160;0.13275;128.46
6161;0.13285;128.46
6162;0.13294;128.46
6163;0.13304;128.47
6164;0.13313;128.47
6165;0.13323;128.47
6166;0.13332;128.47
6167;0.13342;128.47
6168;0.13351;128.47
6169;0.13361;128.47
6170;0.1337;128.47
6171;0.1338;128.47
6172;0.1339;128.47
6173;0.13399;128.47
6174;0.13409;128.47
6175;0.13418;128.47
6176;0.13428;128.48
6177;0.13438;128.48
6178;0.13447;128.48
6179;0.13457;128.48
6180;0.13467;128.48
6181;0.13477;128.48
6182;0.13486;128.48
6183;0.13496;128.48
6184;0.13506;128.48
6185;0.13516;128.48
6186;0.13525;128.48
6187;0.13535;128.48
6188;0.13545;128.48
6189;0.13555;128.48
6190;0.13565;128.49
6191;0.13575;128.49
6192;0.13585;128.49
6193;0.13594;128.49
6194;0.13604;128.49
6195;0.13614;128.49
6196;0.13624;128.49
6197;0.13634;128.49
6198;0.13644;128.49
6199;0.13654;128.49
6200;0.13664;128.49
6201;0.13674;128.49
6202;0.13684;128.49
6203;0.13695;128.49
6204;0.13705;128.49
6205;0.13715;128.5
6206;0.13725;128.5
6207;0.13735;128.5
6208;0.13745;128.5
6209;0.13755;128.5
6210;0.13766;128.5
6211;0.13776;128.5
6212;0.13786;128.5
6213;0.13796;128.5
6214;0.13807;128.5
6215;0.13817;128.5
6216;0.13827;128.5
6217;0.13838;128.5
6218;0.13848;128.5
6219;0.13858;128.5
6220;0.13869;128.5
6221;0.13879;128.51
6222;0.1389;128.51
6223;0.139;128.51
6224;0.13911;128.51
6225;0.13921;128.51
6226;0.13932;128.51
6227;0.13942;128.51
6228;0.13953;128.51
6229;0.13963;128.51
6230;0.13974;128.51
6231;0.13985;128.51
6232;0.13995;128.51
6233;0.14006;128.51
6234;0.14017;128.51
6235;0.14027;128.51
6236;0.14038;128.51
6237;0.14049;128.51
6238;0.1406;128.51
6239;0.14071;128.52
6240;0.14081;128.52
6241;0.14092;128.52
6242;0.14103;128.52
6243;0.14114;128.52
6244;0.14125;128.52
6245;0.14136;128.52
6246;0.14147;128.52
6247;0.14158;128.52
6248;0.14169;128.52
6249;0.1418;128.52
6250;0.14191;128.52
6251;0.14202;128.52
6252;0.14213;128.52
6253;0.14224;128.52
6254;0.14235;128.52
6255;0.14246;128.52
6256;0.14258;128.52
6257;0.14269;128.52
6258;0.1428;128.52
6259;0.14291;128.52
6260;0.14302;128.52
6261;0.14314;128.53
6262;0.14325;128.53
6263;0.14336;128.53
6264;0.14348;128.53
6265;0.14359;128.53
6266;0.14371;128.53
6267;0.14382;128.53
6268;0.14394;128.53
6269;0.14405;128.53
6270;0.14417;128.53
6271;0.14428;128.53
6272;0.1444;128.53
6273;0.14451;128.53
6274;0.14463;128.53
6275;0.14475;128.53
6276;0.14486;128.53
6277;0.14498;128.53
6278;0.1451;128.53
6279;0.14521;128.53
6280;0.14533;128.53
6281;0.14545;128.53
6282;0.14557;128.53
6283;0.14569;128.53
6284;0.14581;128.53
6285;0.14593;128.53
6286;0.14605;128.53
6287;0.14616;128.53
6288;0.14628;128.53
6289;0.14641;128.53
6290;0.14653;128.53
6291;0.14665;128.53
6292;0.14677;128.53
6293;0.14689;128.53
6294;0.14701;128.54
6295;0.14713;128.54
6296;0.14725;128.54
6297;0.14738;128.54
6298;0.1475;128.54
6299;0.14762;128.54
6300;0.14775;128.54
6301;0.14787;128.54
6302;0.14799;128.54
6303;0.14812;128.54
6304;0.14824;128.54
6305;0.14837;128.54
6306;0.14849;128.54
6307;0.14862;128.54
6308;0.14874;128.54
6309;0.14887;128.54
6310;0.149;128.54
6311;0.14912;128.54
6312;0.14925;128.54
6313;0.14938;128.54
6314;0.1495;128.54
6315;0.14963;128.54
6316;0.14976;128.54
6317;0.14989;128.54
6318;0.15002;128.54
6319;0.15014;128.54
6320;0.15027;128.54
6321;0.1504;128.54
6322;0.15053;128.54
6323;0.15066;128.54
6324;0.15079;128.54
6325;0.15093;128.54
6326;0.15106;128.54
6327;0.15119;128.54
6328;0.15132;128.54
6329;0.15145;128.54
6330;0.15158;128.54
6331;0.15172;128.54
6332;0.15185;128.54
6333;0.15198;128.54
6334;0.15212;128.54
6335;0.15225;128.54
6336;0.15239;128.54
6337;0.15252;128.54
6338;0.15266;128.54
6339;0.15279;128.54
6340;0.15293;128.54
6341;0.15306;128.54
6342;0.1532;128.54
6343;0.15334;128.54
6344;0.15347;128.54
6345;0.15361;128.54
6346;0.15375;128.54
6347;0.15389;128.54
6348;0.15403;128.54
6349;0.15416;128.54
6350;0.1543;128.54
6351;0.15444;128.54
6352;0.15458;128.54
6353;0.15472;128.54
6354;0.15486;128.54
6355;0.15501;128.53
6356;0.15515;128.53
6357;0.15529;128.53
6358;0.15543;128.53
6359;0.15557;128.53
6360;0.15572;128.53
6361;0.15586;128.53
6362;0.156;128.53
6363;0.15615;128.53
6364;0.15629;128.53
6365;0.15644;128.53
6366;0.15658;128.53
6367;0.15673;128.53
6368;0.15687;128.53
6369;0.15702;128.53
6370;0.15716;128.53
6371;0.15731;128.53
6372;0.15746;128.53
6373;0.15761;128.53
6374;0.15775;128.53
6375;0.1579;128.53
6376;0.15805;128.53
6377;0.1582;128.53
6378;0.15835;128.53
6379;0.1585;128.53
6380;0.15865;128.53
6381;0.1588;128.53
6382;0.15896;128.53
6383;0.15912;128.53
6384;0.15929;128.53
6385;0.15946;128.53
6386;0.15963;128.52
6387;0.15981;128.52
6388;0.15999;128.52
6389;0.16018;128.52
6390;0.16037;128.52
6391;0.16056;128.52
6392;0.16076;128.52
6393;0.16096;128.52
6394;0.16116;128.52
6395;0.16137;128.52
6396;0.16158;128.52
6397;0.16179;128.52
6398;0.16201;128.52
6399;0.16223;128.52
6400;0.16245;128.52
6401;0.16268;128.52
6402;0.1629;128.52
6403;0.16313;128.52
6404;0.16337;128.52
6405;0.16361;128.52
6406;0.16384;128.52
6407;0.16409;128.51
6408;0.16433;128.51
6409;0.16458;128.51
6410;0.16483;128.51
6411;0.16508;128.51
6412;0.16533;128.51
6413;0.16558;128.51
6414;0.16584;128.51
6415;0.1661;128.51
6416;0.16636;128.51
6417;0.16663;128.51
6418;0.16689;128.51
6419;0.16716;128.51
6420;0.16742;128.51
6421;0.16769;128.51
6422;0.16796;128.51
6423;0.16824;128.51
6424;0.16851;128.51
6425;0.16878;128.5
6426;0.16906;128.5
6427;0.16934;128.5
6428;0.16961;128.5
6429;0.16989;128.5
6430;0.17017;128.5
6431;0.17045;128.5
6432;0.17073;128.5
6433;0.17101;128.5
6434;0.1713;128.5
6435;0.17158;128.5
6436;0.17186;128.5
6437;0.17214;128.5
6438;0.17243;128.5
6439;0.17271;128.5
6440;0.17299;128.5
6441;0.17328;128.49
6442;0.17356;128.49
6443;0.17384;128.49
6444;0.17413;128.49
6445;0.17441;128.49
6446;0.17469;128.49
6447;0.17497;128.49
6448;0.17525;128.49
6449;0.17553;128.49
6450;0.17581;128.49
6451;0.17609;128.49
6452;0.17637;128.49
6453;0.17665;128.49
6454;0.17692;128.49
6455;0.1772;128.48
6456;0.17747;128.48
6457;0.17774;128.48
6458;0.17801;128.48
6459;0.17828;128.48
6460;0.17855;128.48
6461;0.17881;128.48
6462;0.17908;128.48
6463;0.17934;128.48
6464;0.1796;128.48
6465;0.17986;128.48
6466;0.18012;128.48
6467;0.18037;128.48
6468;0.18062;128.48
6469;0.18087;128.47
6470;0.18112;128.47
6471;0.18136;128.47
6472;0.18161;128.47
6473;0.18184;128.47
6474;0.18208;128.47
6475;0.18232;128.47
6476;0.18255;128.47
6477;0.18277;128.47
6478;0.183;128.47
6479;0.18322;128.47
6480;0.18344;128.47
6481;0.18365;128.47
6482;0.18386;128.46
6483;0.18407;128.46
6484;0.18428;128.46
6485;0.18448;128.46
6486;0.18467;128.46
6487;0.18487;128.46
6488;0.18505;128.46
6489;0.18524;128.46
6490;0.18542;128.46
6491;0.1856;128.46
6492;0.18577;128.46
6493;0.18594;128.46
6494;0.1861;128.46
6495;0.18626;128.45
6496;0.18641;128.45
6497;0.18656;128.45
6498;0.1867;128.45
6499;0.18684;128.45
6500;0.18698;128.45
6501;0.18711;128.45
6502;0.18723;128.45
6503;0.18735;128.45
6504;0.18746;128.45
6505;0.18757;128.45
6506;0.18767;128.45
6507;0.18777;128.45
6508;0.18786;128.44
6509;0.18794;128.44
6510;0.18802;128.44
6511;0.1881;128.44
6512;0.18816;128.44
6513;0.18823;128.44
6514;0.18828;128.44
6515;0.18833;128.44
6516;0.18837;128.44
6517;0.18841;128.44
6518;0.18844;128.44
6519;0.18846;128.44
6520;0.18847;128.43
6521;0.18848;128.43
6522;0.18848;128.43
6523;0.18848;128.43
6524;0.18847;128.43
6525;0.18846;128.43
6526;0.18845;128.43
6527;0.18843;128.43
6528;0.18841;128.43
6529;0.18838;128.43
6530;0.18835;128.43
6531;0.18831;128.43
6532;0.18827;128.42
6533;0.18823;128.42
6534;0.18819;128.42
6535;0.18814;128.42
6536;0.18808;128.42
6537;0.18803;128.42
6538;0.18797;128.42
6539;0.18791;128.42
6540;0.18784;128.42
6541;0.18777;128.42
6542;0.1877;128.42
6543;0.18762;128.42
6544;0.18754;128.42
6545;0.18746;128.41
6546;0.18737;128.41
6547;0.18728;128.41
6548;0.18719;128.41
6549;0.18709;128.41
6550;0.187;128.41
6551;0.18689;128.41
6552;0.18679;128.41
6553;0.18668;128.41
6554;0.18658;128.41
6555;0.18646;128.41
6556;0.18635;128.41
6557;0.18623;128.41
6558;0.18611;128.4
6559;0.18599;128.4
6560;0.18587;128.4
6561;0.18574;128.4
6562;0.18561;128.4
6563;0.18548;128.4
6564;0.18534;128.4
6565;0.18521;128.4
6566;0.18507;128.4
6567;0.18493;128.4
6568;0.18478;128.4
6569;0.18464;128.4
6570;0.18449;128.4
6571;0.18434;128.39
6572;0.18419;128.39
6573;0.18404;128.39
6574;0.18389;128.39
6575;0.18373;128.39
6576;0.18357;128.39
6577;0.18341;128.39
6578;0.18325;128.39
6579;0.18309;128.39
6580;0.18292;128.39
6581;0.18276;128.39
6582;0.18259;128.39
6583;0.18242;128.39
6584;0.18225;128.38
6585;0.18208;128.38
6586;0.18191;128.38
6587;0.18173;128.38
6588;0.18156;128.38
6589;0.18138;128.38
6590;0.1812;128.38
6591;0.18102;128.38
6592;0.18085;128.38
6593;0.18066;128.38
6594;0.18048;128.38
6595;0.1803;128.38
6596;0.18012;128.38
6597;0.17993;128.38
6598;0.17975;128.37
6599;0.17956;128.37
6600;0.17938;128.37
6601;0.17919;128.37
6602;0.179;128.37
6603;0.17882;128.37
6604;0.17863;128.37
6605;0.17844;128.37
6606;0.17825;128.37
6607;0.17806;128.37
6608;0.17787;128.37
6609;0.17768;128.37
6610;0.17749;128.37
6611;0.1773;128.37
6612;0.17711;128.37
6613;0.17692;128.36
6614;0.17673;128.36
6615;0.17654;128.36
6616;0.17635;128.36
6617;0.17616;128.36
6618;0.17597;128.36
6619;0.17578;128.36
6620;0.17559;128.36
6621;0.1754;128.36
6622;0.17521;128.36
6623;0.17502;128.36
6624;0.17483;128.36
6625;0.17464;128.36
6626;0.17445;128.36
6627;0.17426;128.36
6628;0.17408;128.36
6629;0.17389;128.36
6630;0.17371;128.35
6631;0.17352;128.35
6632;0.17334;128.35
6633;0.17315;128.35
6634;0.17297;128.35
6635;0.17279;128.35
6636;0.17261;128.35
6637;0.17243;128.35
6638;0.17225;128.35
6639;0.17207;128.35
6640;0.17189;128.35
6641;0.17171;128.35
6642;0.17154;128.35
6643;0.17137;128.35
6644;0.17119;128.35
6645;0.17102;128.35
6646;0.17085;128.35
6647;0.17068;128.35
6648;0.17051;128.35
6649;0.17035;128.34
6650;0.17018;128.34
6651;0.17002;128.34
6652;0.16986;128.34
6653;0.1697;128.34
6654;0.16954;128.34
6655;0.16938;128.34
6656;0.16923;128.34
6657;0.16907;128.34
6658;0.16892;128.34
6659;0.16877;128.34
6660;0.16862;128.34
6661;0.16848;128.34
6662;0.16833;128.34
6663;0.16819;128.34
6664;0.16805;128.34
6665;0.16791;128.34
6666;0.16777;128.34
6667;0.16764;128.34
6668;0.16751;128.34
6669;0.16738;128.34
6670;0.16725;128.34
6671;0.16712;128.34
6672;0.167;128.34
6673;0.16688;128.34
